Date,ProductID,SalesRepID,UnitsSold,RevDiscount,COGS
20240305,9,19,85,0.4075,1194.979798
20240106,13,3,8,0.03,26.8415664
20240125,3,19,111,0.4375,1009.809285
20240308,1,19,81,0.3875,1570.698826
20240101,10,17,70,0.4075,692.461234
20240119,1,11,10,0.1975,223.6712608
20240226,3,23,150,0.4375,1360.672667
20240228,2,12,72,0.3975,733.8425013
20240221,12,4,82,0.3875,826.277364
20240131,15,19,9,0.04,103.2839031
20240208,6,6,115,0.4375,1197.921192
20240211,5,3,55,0.3875,552.8364753
20240115,7,10,8,0.04,51.76836366
20240112,8,2,69,0.3975,646.1907673
20240131,10,16,262,0.4975,2537.357858
20240128,2,19,223,0.4975,2264.109328
20240110,3,17,154,0.4275,1397.453527
20240112,10,14,78,0.3975,796.1011448
20240104,3,14,57,0.4075,536.7128949
20240114,11,1,78,0.3875,1767.851979
20240229,12,1,238,0.4875,2358.792469
20240125,10,2,76,0.3875,778.8938883
20240215,9,4,69,0.3975,963.107252
20240204,7,12,8,0.04,50.76836366
20240201,2,8,79,0.4075,833.145542
20240131,11,18,69,0.3875,1529.50171
20240305,12,13,83,0.3975,828.277364
20240106,2,3,47,0.3975,514.3758117
20240310,12,1,69,0.4075,708.2377406
20240205,1,21,223,0.4875,4249.03135
20240221,1,3,6,0.05,93.61302534
20240127,15,6,149,0.4275,1931.608671
20240207,3,1,56,0.4075,545.6581098
20240210,2,24,227,0.4975,2265.109328
20240206,3,2,72,0.3975,654.0006888
20240220,1,3,55,0.4075,1046.465884
20240315,11,23,83,0.3975,1835.402052
20240205,7,4,136,0.4475,981.1477407
20240309,12,7,232,0.4875,2329.282563
20240116,1,14,235,0.4875,4495.425216
20240116,2,2,7,0.04,58.58182443
20240302,9,3,103,0.4275,1406.448076
20240314,2,12,58,0.4075,593.8182443
20240304,11,2,85,0.4075,1878.102101
20240202,12,14,142,0.4275,1417.475481
20240211,2,4,242,0.4775,2422.994194
20240101,2,22,129,0.4275,1309.800138
20240212,3,15,177,0.4475,1608.138685
20240109,1,8,6,0.03,95.61302534
20240229,11,2,199,0.4875,4457.404984
20240108,4,21,246,0.4875,2612.453787
20240113,1,22,105,0.4375,2023.041347
20240204,1,14,47,0.3975,896.6850433
20240204,1,4,170,0.4475,3277.455887
20240204,14,5,124,0.4375,1006.261069
20240212,3,7,58,0.3875,535.7128949
20240208,4,16,6,0.04,51.22907575
20240107,7,25,8,0.03,49.76836366
20240225,3,4,94,0.3875,860.7406318
20240224,5,19,237,0.4975,2205.345901
20240307,6,4,108,0.4375,1117.706196
20240101,7,13,153,0.4475,1110.123533
20240116,2,16,53,0.4075,557.097028
20240304,16,1,9,0.1875,187.0895587
20240129,3,4,226,0.4875,2041.509001
20240205,1,17,56,0.3875,1122.356304
20240220,2,18,127,0.4475,1309.800138
20240201,2,2,69,0.4075,715.9818932
20240222,8,24,50,0.3875,492.0901695
20240206,1,1,187,0.4275,3577.017568
20240312,2,1,56,0.3975,594.8182443
20240203,1,1,59,0.4075,1123.356304
20240225,3,23,91,0.3875,859.7406318
20240313,1,16,80,0.3975,1573.698826
20240205,13,3,7,0.05,19.2927712
20240313,10,19,163,0.4375,1596.20229
20240307,11,2,6,0.04,108.2501222
20240221,6,4,82,0.4075,854.7574586
20240110,13,6,54,0.4075,197.183736
20240104,11,19,6,0.03,111.2501222
20240123,2,4,103,0.4475,1074.47284
20240225,8,1,9,0.04,72.57675192
20240126,1,10,114,0.4475,2171.822188
20240114,2,3,205,0.4775,2073.433551
20240128,1,18,7,0.04,114.3356304
20240207,7,1,100,0.4275,747.5254549
20240308,5,11,98,0.3875,912.5301842
20240114,2,7,83,0.4075,834.145542
20240203,9,2,103,0.4475,1445.660878
20240112,7,2,69,0.3875,509.9031691
20240229,9,2,104,0.4475,1448.660878
20240119,1,6,130,0.4275,2489.106474
20240223,5,2,46,0.4075,461.8637294
20240108,2,4,9,0.05,80.44243258
20240213,1,4,74,0.4075,1404.19538
20240122,3,3,8,0.04,64.61650441
20240224,8,25,150,0.4275,1387.799569
20240217,7,1,92,0.3975,662.20826
20240228,6,10,22,0.265,241.6449882
20240108,9,4,21,0.255,321.7024173
20240131,3,1,68,0.4075,643.0554739
20240214,3,23,67,0.3975,642.0554739
20240306,2,2,98,0.4475,1012.891015
20240310,8,8,8,0.03,62.62965793
20240111,12,22,177,0.4375,1788.267622
20240208,3,7,71,0.3975,644.0554739
20240105,15,3,95,0.4375,1279.548789
20240222,4,15,61,0.4075,680.9779847
20240208,2,4,147,0.4275,1498.475915
20240116,7,6,91,0.3975,684.5375588
20240220,14,17,166,0.4475,1326.938442
20240123,2,4,47,0.3975,478.6545955
20240110,11,1,8,0.04,152.950171
20240108,10,22,140,0.4275,1383.922468
20240101,1,7,82,0.4075,1629.866641
20240221,8,5,69,0.4075,642.1907673
20240103,11,2,83,0.3975,1833.402052
20240117,2,14,79,0.4075,832.145542
20240307,6,4,75,0.3975,781.6943371
20240216,10,3,47,0.4075,491.7850408
20240115,3,2,164,0.4475,1502.796106
20240108,8,3,79,0.4075,752.5558952
20240224,3,8,56,0.3975,536.7128949
20240304,10,4,83,0.3875,805.704773
20240314,2,14,71,0.3875,713.9818932
20240313,1,15,148,0.4475,2809.39076
20240130,11,6,95,0.3975,2096.602346
20240302,1,21,47,0.3875,953.8528585
20240213,1,11,92,0.4075,1797.370087
20240229,9,2,9,0.04,105.2341391
20240204,6,4,229,0.4875,2334.931137
20240216,11,2,232,0.4775,5178.455791
20240214,16,18,67,0.3875,1110.537352
20240310,11,9,20,0.245,522.4005864
20240220,9,7,138,0.4475,1863.193167
20240105,14,1,115,0.4375,932.6489624
20240114,1,1,140,0.4475,2713.777735
20240123,3,4,80,0.4075,752.3980529
20240220,1,11,9,0.04,148.7808405
20240214,2,21,188,0.4275,1915.548686
20240126,1,15,105,0.4275,2023.041347
20240301,2,1,120,0.4275,1233.357705
20240202,2,21,201,0.4875,2024.782031
20240216,2,13,45,0.3875,476.6545955
20240118,1,2,55,0.3875,1125.356304
20240217,2,8,67,0.4075,714.9818932
20240313,4,2,115,0.4475,1253.497818
20240218,2,2,8,0.04,68.5121285
20240219,3,1,69,0.4075,643.0554739
20240215,3,4,80,0.3975,751.3980529
20240225,5,16,208,0.4975,1951.822213
20240225,3,2,71,0.3875,642.0554739
20240104,3,13,80,0.3875,753.3980529
20240225,4,19,83,0.3975,875.4484725
20240214,11,6,55,0.3875,1312.001466
20240111,1,1,6,0.03,93.61302534
20240101,1,1,83,0.3875,1646.589246
20240219,3,6,154,0.4475,1394.453527
20240202,1,14,83,0.3975,1571.698826
20240126,1,21,8,0.04,129.0582355
20240221,3,23,70,0.3975,659.9459037
20240126,1,25,7,0.04,111.3356304
20240114,7,6,223,0.4775,1593.587637
20240128,10,22,141,0.4475,1380.922468
20240206,3,14,176,0.4375,1612.138685
20240226,16,22,69,0.4075,1139.385612
20240124,3,11,8,0.05,63.61650441
20240120,3,2,232,0.4975,2112.07072
20240211,10,23,9,0.04,75.829026
20240102,10,19,119,0.4375,1153.43539
20240306,6,21,178,0.4475,1827.337411
20240204,4,1,82,0.4075,879.4484725
20240123,6,3,51,0.4075,566.5049724
20240214,2,7,9,0.03,78.44243258
20240218,2,15,9,0.04,79.44243258
20240313,5,14,199,0.4775,1858.849467
20240131,2,18,67,0.3975,712.9818932
20240205,14,8,92,0.4075,728.6584328
20240105,2,17,123,0.4375,1241.288009
20240220,5,17,51,0.4075,496.6528278
20240204,7,14,237,0.4875,1720.563429
20240202,3,20,182,0.4275,1673.755189
20240203,8,17,71,0.3875,642.1907673
20240117,2,2,68,0.3975,714.9818932
20240109,14,20,7,0.03,47.0747376
20240201,2,3,8,0.05,67.5121285
20240229,3,4,115,0.4375,1073.42579
20240204,9,11,139,0.4275,1930.214504
20240203,1,1,218,0.4875,4119.973115
20240124,3,2,111,0.4375,1018.7545
20240215,9,12,7,0.04,80.42560433
20240228,3,10,91,0.4075,857.7406318
20240304,2,4,8,0.04,71.5121285
20240111,16,2,105,0.4375,1635.957768
20240225,4,1,101,0.4375,1073.91896
20240209,2,4,8,0.04,71.5121285
20240215,2,4,229,0.4775,2291.900241
20240117,3,7,116,0.4275,1063.480575
20240204,3,12,6,0.04,44.72607458
20240116,1,1,176,0.4275,3372.068912
20240112,1,15,7,0.05,113.3356304
20240128,11,9,93,0.3975,2097.602346
20240109,10,1,69,0.4075,690.461234
20240310,3,1,87,0.3975,812.0145573
20240311,1,7,71,0.3875,1346.027565
20240113,3,15,93,0.3975,857.7406318
20240113,9,2,49,0.3975,724.830439
20240117,15,25,103,0.4275,1378.832692
20240127,1,3,70,0.3875,1350.027565
20240129,9,1,83,0.3975,1123.958461
20240203,13,4,59,0.3975,214.927712
20240315,3,2,83,0.3975,752.3980529
20240220,7,10,6,0.04,36.54883119
20240109,2,16,124,0.4375,1240.288009
20240215,3,23,7,0.04,51.67128949
20240206,8,17,70,0.3875,644.1907673
20240219,14,10,116,0.4375,940.494752
20240208,1,22,175,0.4275,3368.068912
20240306,12,8,59,0.3875,589.1981171
20240127,1,9,62,0.4075,1214.969329
20240306,1,17,9,0.05,150.7808405
20240302,2,11,83,0.3875,833.145542
20240124,16,18,167,0.4375,2590.253822
20240111,15,7,10,0.04,115.069391
20240228,5,2,79,0.3975,773.5710654
20240113,12,8,80,0.4075,826.277364
20240220,8,5,95,0.3975,858.9210231
20240201,1,2,50,0.3975,973.5754635
20240304,2,5,93,0.3875,951.3091909
20240222,3,6,71,0.3975,646.0554739
20240310,14,4,8,0.03,55.9205272
20240123,3,15,151,0.4275,1397.453527
20240305,1,10,9,0.04,148.7808405
20240203,3,3,59,0.3975,536.7128949
20240303,15,2,71,0.4075,919.5551281
20240313,2,3,70,0.4075,716.9818932
20240219,11,11,143,0.4275,3144.403518
20240125,1,1,54,0.3975,1069.188489
20240110,1,23,71,0.3975,1346.027565
20240110,4,8,180,0.4375,1930.475803
20240211,2,4,95,0.3975,951.3091909
20240311,6,3,153,0.4375,1572.540549
20240207,3,17,210,0.4875,1889.440347
20240111,2,1,190,0.4275,1906.618382
20240116,3,23,62,0.4075,571.4937546
20240206,4,1,71,0.3875,752.0986907
20240205,9,3,60,0.4075,873.2773803
20240303,3,8,155,0.4275,1397.453527
20240229,7,17,67,0.4075,502.7934028
20240113,8,22,92,0.3875,856.9210231
20240307,2,15,84,0.3875,871.8667583
20240307,3,3,223,0.4875,2040.509001
20240308,11,18,62,0.4075,1421.251588
20240311,14,4,8,0.05,55.9205272
20240112,13,3,8,0.05,24.8415664
20240125,2,19,7,0.05,59.58182443
20240204,2,18,147,0.4375,1478.615307
20240111,10,2,81,0.3975,808.704773
20240204,2,3,6,0.03,51.65152036
20240103,12,10,214,0.4975,2126.713222
20240223,1,5,70,0.3975,1346.027565
20240131,13,10,47,0.4075,168.3421696
20240204,6,25,34,0.36,367.4674823
20240211,2,10,61,0.3975,646.4697647
20240118,1,10,7,0.05,114.3356304
20240131,15,5,70,0.3875,918.5551281
20240314,7,4,233,0.4975,1683.014598
20240307,2,22,46,0.4075,477.6545955
20240301,14,18,104,0.4375,849.3452768
20240212,13,22,11,0.1975,42.5855424
20240103,11,14,83,0.3875,1834.402052
20240122,1,22,44,0.3975,896.6850433
20240219,2,14,218,0.4875,2194.5972
20240111,12,9,21,0.255,236.0792469
20240308,4,4,56,0.3875,624.7489089
20240129,15,8,232,0.4875,2977.018678
20240203,8,16,201,0.4875,1832.154268
20240228,13,23,76,0.4075,280.3548208
20240306,4,13,91,0.3975,961.0149937
20240114,1,2,8,0.04,132.0582355
20240117,12,1,152,0.4275,1534.515105
20240116,2,4,133,0.4475,1360.451658
20240117,10,3,47,0.3975,458.974156
20240315,11,7,108,0.4275,2381.652663
20240307,1,24,87,0.3975,1703.757061
20240227,6,6,7,0.05,62.91124705
20240308,2,8,67,0.3975,675.2606769
20240128,2,19,106,0.4375,1070.47284
20240228,13,14,8,0.04,24.8415664
20240308,5,19,91,0.4075,884.9383604
20240304,2,18,70,0.4075,714.9818932
20240118,3,12,58,0.3975,537.7128949
20240103,5,4,71,0.4075,661.2037703
20240203,6,3,237,0.4875,2458.753631
20240228,4,5,165,0.4275,1755.896945
20240116,14,11,8,0.03,56.9205272
20240310,2,19,65,0.3875,686.190981
20240212,4,25,6,0.03,51.22907575
20240113,2,6,70,0.4075,712.9818932
20240101,3,1,8,0.05,60.61650441
20240123,6,8,56,0.3875,610.1124705
20240131,2,5,107,0.4375,1101.263752
20240311,5,2,8,0.05,63.38092212
20240124,2,10,45,0.4075,476.6545955
20240118,3,5,59,0.4075,538.7128949
20240104,3,5,128,0.4275,1179.768369
20240228,5,17,110,0.4275,1046.489303
20240113,3,11,206,0.4875,1860.604702
20240131,3,2,174,0.4475,1602.19347
20240209,1,24,192,0.4275,3651.907988
20240106,10,16,108,0.4475,1077.606364
20240215,2,4,152,0.4375,1550.127435
20240114,2,3,246,0.4875,2453.785106
20240114,13,7,68,0.3875,253.5132544
20240120,3,25,69,0.3975,646.0554739
20240109,1,4,82,0.3875,1572.698826
20240119,13,3,32,0.35,128.7566272
20240304,1,24,84,0.3975,1649.589246
20240101,9,24,6,0.03,68.02133695
20240122,12,4,9,0.03,78.69308228
20240211,3,1,242,0.4975,2210.468084
20240109,6,9,83,0.3975,852.7574586
20240125,10,15,169,0.4275,1652.824059
20240304,13,20,44,0.4075,171.3421696
20240118,9,7,155,0.4375,2118.874247
20240210,1,7,101,0.4275,1948.150927
20240311,3,18,184,0.4275,1665.809974
20240108,9,1,8,0.04,92.82987172
20240213,1,4,176,0.4275,3371.068912
20240127,5,3,167,0.4375,1544.142131
20240307,12,3,79,0.3875,825.277364
20240109,1,10,162,0.4475,3124.675046
20240303,9,3,7,0.05,79.42560433
20240226,7,4,225,0.4875,1620.026702
20240111,2,4,9,0.04,77.44243258
20240210,7,18,187,0.4275,1366.075118
20240202,5,16,9,0.05,72.5781967
20240122,15,3,78,0.3875,1063.195495
20240119,2,3,35,0.36,359.4909466
20240128,4,22,8,0.1875,127.3497818
20240311,1,8,244,0.4975,4586.038242
20240222,1,14,79,0.4075,1573.698826
20240310,6,2,69,0.4075,730.9349645
20240310,11,21,141,0.4275,3167.253543
20240222,2,1,95,0.3875,955.3091909
20240220,3,4,126,0.4375,1135.042294
20240121,3,3,89,0.3975,813.0145573
20240314,2,19,65,0.3975,685.190981
20240202,3,3,250,0.4775,2253.194159
20240201,3,19,8,0.03,60.61650441
20240307,11,16,82,0.3975,1835.402052
20240307,3,18,57,0.3975,538.7128949
20240102,3,1,79,0.4075,753.3980529
20240302,2,17,45,0.4075,477.6545955
20240113,11,8,247,0.4875,5462.506108
20240210,11,11,225,0.4875,4936.105522
20240201,12,6,87,0.3975,903.9704463
20240219,1,22,123,0.4375,2360.048239
20240108,3,7,139,0.4275,1287.110948
20240227,9,1,155,0.4375,2091.065713
20240219,1,2,8,0.03,130.0582355
20240218,7,3,81,0.3875,595.2203639
20240309,14,2,47,0.3975,374.5979008
20240218,12,22,227,0.4975,2264.426116
20240211,2,1,52,0.3975,555.097028
20240312,15,4,170,0.4375,2201.103917
20240312,2,16,8,0.03,71.5121285
20240306,1,5,7,0.04,114.3356304
20240112,2,1,70,0.4075,707.0515891
20240115,6,2,9,0.03,82.21499606
20240305,3,3,55,0.3975,535.7128949
20240106,2,8,7,0.03,61.58182443
20240205,4,23,11,0.1975,124.3497818
20240119,5,5,8,0.04,62.38092212
20240311,1,9,91,0.3975,1777.647481
20240122,8,2,68,0.4075,645.1907673
20240101,1,25,103,0.4475,1948.150927
20240121,9,1,234,0.4875,3188.215639
20240306,4,4,218,0.4875,2318.970963
20240226,1,2,68,0.4075,1349.027565
20240116,2,2,131,0.4475,1309.800138
20240101,8,4,7,0.05,52.68256394
20240311,2,17,81,0.3875,832.145542
20240216,1,3,167,0.4275,3144.397651
20240120,14,4,116,0.4475,934.6489624
20240122,8,2,55,0.3975,538.8256394
20240220,5,4,172,0.4475,1592.128504
20240116,2,25,106,0.4375,1080.403144
20240129,2,1,8,0.05,69.5121285
20240124,9,25,116,0.4475,1607.512087
20240126,4,1,6,0.03,52.22907575
20240228,2,13,128,0.4375,1319.730442
20240224,6,4,7,0.04,60.91124705
20240208,8,4,59,0.3875,537.8256394
20240117,2,4,9,0.04,79.44243258
20240311,1,8,226,0.4875,4287.476561
20240302,1,11,83,0.3875,1572.698826
20240115,10,4,219,0.4775,2142.6091
20240202,11,19,6,0.05,111.2501222
20240101,8,13,189,0.4375,1717.842046
20240225,8,18,172,0.4475,1575.688542
20240212,1,21,82,0.3875,1571.698826
20240131,14,2,58,0.3875,468.747376
20240127,3,2,199,0.4775,1826.823843
20240217,2,3,82,0.3975,836.145542
20240312,9,1,152,0.4275,2090.065713
20240107,3,11,63,0.3975,600.3293993
20240201,2,1,199,0.4775,2007.921423
20240131,7,4,10,0.03,61.98789613
20240226,2,3,62,0.3875,663.3303728
20240203,3,2,199,0.4875,1822.823843
20240121,15,23,127,0.4275,1686.684401
20240202,7,4,10,0.04,64.98789613
20240311,3,18,78,0.3875,717.6171932
20240204,14,7,190,0.4375,1521.083182
20240122,12,10,80,0.3875,826.277364
20240221,10,11,121,0.4375,1210.05716
20240103,2,2,75,0.3875,764.6334135
20240109,10,20,69,0.3875,691.461234
20240204,13,5,114,0.4475,409.111448
20240224,13,17,116,0.4475,425.855424
20240315,2,17,69,0.3975,712.9818932
20240202,14,17,79,0.3975,660.0463264
20240210,2,4,94,0.3975,952.3091909
20240109,3,2,88,0.3975,796.1241274
20240311,7,3,71,0.3875,511.9031691
20240214,10,2,7,0.05,57.6217695
20240204,15,3,79,0.4075,1075.980983
20240119,14,18,46,0.3975,392.28948
20240225,13,3,103,0.4475,383.2698816
20240106,5,3,141,0.4375,1323.407541
20240214,9,3,225,0.4775,3028.36443
20240227,8,12,114,0.4475,1054.757091
20240222,11,1,55,0.3875,1313.001466
20240110,11,2,93,0.4075,2096.602346
20240213,4,12,6,0.03,54.22907575
20240203,12,8,88,0.3875,916.8070816
20240218,3,17,47,0.4075,427.3703159
20240119,1,15,181,0.4475,3445.959333
20240114,6,25,93,0.4075,976.5799527
20240110,3,15,200,0.4775,1823.823843
20240212,15,24,9,0.04,103.2839031
20240131,13,17,8,0.04,25.8415664
20240107,1,18,118,0.4275,2245.712608
20240221,8,4,83,0.3875,768.4500832
20240310,13,7,166,0.4475,597.1975936
20240114,16,12,7,0.03,94.54477934
20240219,5,9,8,0.04,64.38092212
20240205,2,1,58,0.3975,597.8182443
20240206,9,4,167,0.4275,2294.129724
20240109,14,1,128,0.4275,1033.644227
20240220,7,7,9,0.05,54.8781299
20240126,12,1,103,0.4275,1021.01007
20240221,2,4,84,0.3975,852.0061502
20240125,10,21,6,0.05,50.01814125
20240314,7,19,222,0.4875,1583.477871
20240124,3,3,136,0.4275,1232.439658
20240129,12,10,212,0.4875,2126.713222
20240119,1,11,58,0.4075,1123.356304
20240123,2,2,162,0.4375,1640.500172
20240304,9,3,93,0.3975,1274.405402
20240110,9,1,8,0.05,93.82987172
20240312,1,9,82,0.3875,1574.698826
20240116,13,4,208,0.4775,754.8933776
20240125,4,23,125,0.4475,1357.955969
20240101,5,6,141,0.4275,1322.407541
20240220,12,14,140,0.4275,1416.475481
20240229,8,1,153,0.4475,1395.746663
20240124,7,14,80,0.4075,595.2203639
20240311,3,2,43,0.4075,428.3703159
20240310,1,3,199,0.4775,3817.411434
20240221,8,11,80,0.4075,749.5558952
20240127,3,4,10,0.1875,105.342579
20240122,8,19,104,0.4275,965.286151
20240217,11,2,7,0.04,129.1001466
20240106,1,7,114,0.4275,2152.099583
20240303,2,5,179,0.4275,1815.245645
20240220,2,11,7,0.05,61.58182443
20240129,2,18,228,0.4975,2285.969937
20240212,5,1,164,0.4375,1524.747582
20240131,1,2,121,0.4275,2320.603028
20240104,3,15,23,0.255,214.685158
20240203,9,15,83,0.3875,1124.958461
20240301,3,14,106,0.4475,966.0832108
20240302,6,5,67,0.3975,731.9349645
20240312,12,13,235,0.4975,2361.792469
20240121,9,17,92,0.3975,1285.809669
20240108,3,4,99,0.4475,896.5214915
20240125,7,4,110,0.4375,790.1840523
20240105,10,1,178,0.4475,1726.653085
20240229,2,2,6,0.03,47.65152036
20240308,2,16,198,0.4775,2006.921423
20240211,2,2,163,0.4475,1668.291084
20240212,13,3,7,0.04,21.2927712
20240129,13,18,83,0.3975,298.0987968
20240103,6,4,8,0.04,71.06312155
20240203,11,1,8,0.04,150.950171
20240102,3,12,81,0.4075,752.3980529
20240113,8,4,117,0.4375,1055.757091
20240128,2,7,6,0.03,50.65152036
20240117,5,3,35,0.34,329.1018852
20240226,16,3,214,0.4775,3314.187926
20240218,8,10,172,0.4275,1548.84726
20240108,7,25,73,0.3875,528.1227015
20240310,1,1,56,0.3975,1124.356304
20240128,7,5,93,0.3875,684.5375588
20240104,7,2,102,0.4375,746.5254549
20240206,3,1,190,0.4275,1716.481264
20240111,1,1,128,0.4475,2471.383869
20240218,10,2,202,0.4975,1957.140163
20240109,3,19,125,0.4375,1125.097079
20240226,3,18,67,0.3975,646.0554739
20240306,2,18,83,0.3875,835.145542
20240113,2,3,102,0.4275,1050.612232
20240110,2,9,121,0.4375,1250.218313
20240209,4,14,119,0.4475,1253.497818
20240309,6,24,7,0.03,58.91124705
20240227,1,2,251,0.4975,4773.264292
20240113,3,16,76,0.3975,690.7815485
20240207,2,14,168,0.4375,1707.0123
20240211,15,6,130,0.4475,1688.684401
20240215,8,9,91,0.3975,859.9210231
20240118,13,18,79,0.4075,296.5500016
20240301,12,23,144,0.4375,1426.312116
20240114,11,6,57,0.3975,1311.001466
20240307,3,16,143,0.4275,1308.001378
20240309,11,15,55,0.3975,1313.001466
20240116,3,4,188,0.4375,1719.481264
20240109,4,20,59,0.4075,627.7489089
20240309,1,3,60,0.3875,1217.969329
20240125,3,4,217,0.4875,1978.892496
20240226,7,15,7,0.05,41.65859742
20240108,13,5,9,0.03,28.3903616
20240228,12,2,139,0.4275,1415.475481
20240210,6,3,81,0.3875,851.7574586
20240127,16,1,247,0.4775,3885.880732
20240218,2,4,59,0.3975,595.8182443
20240115,7,2,8,0.05,47.76836366
20240120,2,11,209,0.4975,2124.085071
20240123,14,1,7,0.04,48.0747376
20240207,5,25,221,0.4775,2067.386782
20240204,5,13,115,0.4275,1101.672951
20240120,2,6,6,0.03,47.65152036
20240109,3,16,81,0.3875,734.507623
20240205,3,5,65,0.3975,592.3841844
20240227,3,22,11,0.2075,107.342579
20240308,11,4,104,0.4375,2359.802639
20240105,4,3,159,0.4475,1673.330424
20240221,3,7,57,0.4075,529.76768
20240208,5,11,33,0.35,330.1018852
20240118,2,4,8,0.03,68.5121285
20240211,7,1,105,0.4275,765.8547536
20240225,6,14,55,0.3975,609.1124705
20240313,13,3,143,0.4475,513.0265088
20240110,2,9,88,0.3975,904.6576706
20240210,16,3,67,0.4075,1109.537352
20240124,3,7,252,0.4775,2289.975018
20240228,9,10,8,0.03,93.82987172
20240104,8,3,107,0.4475,965.286151
20240221,2,1,67,0.4075,712.9818932
20240217,1,12,7,0.04,113.3356304
20240202,2,17,179,0.4475,1818.245645
20240116,3,9,234,0.4875,2129.96115
20240120,2,24,52,0.3875,527.3061158
20240109,2,5,70,0.3975,714.9818932
20240124,6,21,79,0.3975,853.7574586
20240306,8,1,230,0.4775,2085.6729
20240130,4,19,215,0.4775,2267.741887
20240218,3,20,167,0.4475,1504.796106
20240105,3,25,68,0.3875,644.0554739
20240229,3,14,95,0.3875,858.7406318
20240102,16,12,106,0.4475,1712.078418
20240301,13,3,7,0.03,20.2927712
20240302,4,15,6,0.04,54.22907575
20240103,6,4,112,0.4375,1168.465568
20240225,10,13,9,0.04,74.829026
20240131,9,22,52,0.4075,710.4261716
20240306,11,3,7,0.03,130.1001466
20240107,15,25,214,0.4975,2773.450872
20240129,2,16,8,0.04,67.5121285
20240101,3,9,183,0.4475,1664.809974
20240214,2,2,212,0.4775,2114.154767
20240213,12,13,8,0.05,67.856447
20240218,12,13,9,0.03,76.69308228
20240223,8,6,250,0.4775,2254.667686
20240207,1,3,89,0.4075,1758.924876
20240216,3,1,83,0.3975,752.3980529
20240307,15,1,53,0.3975,729.7728097
20240203,3,8,9,0.03,73.56171932
20240307,1,3,68,0.4075,1348.027565
20240114,4,1,107,0.4275,1127.148036
20240215,6,1,108,0.4275,1114.706196
20240110,9,14,7,0.03,78.42560433
20240126,3,1,220,0.4875,1995.782926
20240109,3,8,104,0.4475,976.0284257
20240220,8,4,115,0.4275,1048.809997
20240217,1,6,100,0.4475,1947.150927
20240202,6,5,184,0.4375,1897.400533
20240207,11,12,61,0.3975,1376.551539
20240125,1,11,71,0.3975,1348.027565
20240120,1,12,63,0.4075,1197.246724
20240122,3,21,83,0.3975,752.3980529
20240111,1,2,179,0.4275,3371.068912
20240121,8,1,163,0.4275,1502.11179
20240216,8,15,239,0.4775,2146.302558
20240313,3,6,6,0.05,45.72607458
20240127,8,21,55,0.3875,519.9314514
20240105,8,21,8,0.05,64.62965793
20240309,2,4,116,0.4275,1180.706185
20240121,6,2,9,0.05,79.21499606
20240310,14,3,8,0.03,53.9205272
20240224,10,3,75,0.3975,760.6866318
20240102,5,1,8,0.04,63.38092212
20240310,10,6,160,0.4275,1584.598661
20240123,2,10,157,0.4375,1590.848652
20240109,3,1,203,0.4875,1826.823843
20240223,7,1,53,0.3975,390.037143
20240106,1,23,8,0.05,130.0582355
20240131,3,3,118,0.4375,1074.42579
20240213,7,4,230,0.4875,1656.575533
20240120,1,2,7,0.04,113.3356304
20240216,3,2,94,0.4075,847.7954169
20240113,5,14,94,0.3975,882.9383604
20240202,2,9,109,0.4375,1093.333448
20240207,1,2,145,0.4475,2788.668155
20240213,9,4,101,0.4475,1369.235274
20240310,2,16,83,0.4075,835.145542
20240118,13,3,251,0.4875,896.2963904
20240313,9,6,58,0.3875,805.2560433
20240309,2,23,6,0.03,48.65152036
20240305,3,19,109,0.4275,1019.7545
20240205,8,4,68,0.3875,646.1907673
20240314,3,17,176,0.4275,1609.138685
20240105,11,10,94,0.3875,2161.152419
20240206,2,23,190,0.4475,1936.409294
20240106,3,4,242,0.4875,2174.687224
20240118,11,2,163,0.4475,3672.804105
20240210,11,10,164,0.4275,3670.804105
20240303,11,2,94,0.3875,2099.602346
20240127,15,6,50,0.3875,651.0598824
20240301,1,24,8,0.05,132.0582355
20240221,3,2,67,0.3975,628.1650441
20240211,15,1,80,0.3975,1072.980983
20240122,7,25,8,0.03,49.76836366
20240221,7,2,250,0.4775,1791.661092
20240217,1,13,157,0.4375,2996.616811
20240104,10,14,165,0.4275,1612.409546
20240121,5,14,83,0.4075,773.5710654
20240218,7,1,228,0.4975,1629.136468
20240123,15,1,7,0.03,77.71292734
20240216,2,5,169,0.4375,1699.081996
20240114,9,3,7,0.04,78.42560433
20240308,5,6,63,0.3975,605.0201228
20240130,2,1,247,0.4875,2504.436626
20240220,1,2,81,0.3975,1571.698826
20240304,3,18,70,0.3875,643.0554739
20240117,3,7,103,0.4475,966.0832108
20240123,2,3,35,0.34,356.4909466
20240204,16,2,216,0.4975,3345.036186
20240303,8,1,113,0.4375,1020.968715
20240110,11,4,6,0.04,110.2501222
20240110,2,2,69,0.4075,713.9818932
20240312,3,25,82,0.3975,750.3980529
20240101,1,1,83,0.3975,1574.698826
20240124,3,21,7,0.05,54.67128949
20240201,8,1,79,0.3875,752.5558952
20240302,2,12,232,0.4975,2343.551761
20240127,13,23,136,0.4375,498.831328
20240311,3,17,7,0.03,55.67128949
20240127,11,4,110,0.4475,2488.902785
20240206,1,3,51,0.3875,1028.743279
20240201,3,9,83,0.3875,751.3980529
20240314,13,3,175,0.4475,640.783136
